index,cluster_id,span_days,iqr_days,log_mean_gap_seconds,rejected
1219,5759,203.0,52.25,14.600507392154098,True
1220,5762,218.0,17.5,15.141800105147135,True
1221,5766,1.0,1.0,11.366742954792146,False
1222,5771,219.0,102.25,14.964055215380593,False
1223,5773,219.0,66.0,14.190865327147112,False
1224,5786,204.0,127.0,14.893103479408309,False
1225,5794,6.0,0.5,11.772208062900312,False
1226,5800,66.0,52.5,13.764638227590517,False
1227,5801,337.0,15.25,15.240915736089196,False
1228,5806,204.0,0.75,15.586250659968254,False
1229,5817,7.0,4.0,12.21404081517935,True
1230,5818,7.0,5.0,12.21404081517935,True
1231,5821,11.0,4.0,12.378343866470628,True
1232,5825,11.0,1.0,12.378343866470628,True
1233,5833,11.0,3.0,12.378343866470628,True
1234,5838,11.0,2.0,12.378343866470628,True
1235,5844,11.0,6.0,12.378343866470628,True
1236,5849,11.0,7.0,12.378343866470628,True
1237,5854,218.0,206.5,14.6717964759014,False
1238,5856,224.0,52.25,15.168951094213087,True
1239,5857,206.0,38.75,15.085181211147628,False
1240,5860,11.0,3.0,12.378343866470628,False
1241,5869,217.0,139.25,14.66719876665277,False
1242,5871,1.0,0.0,11.366742954792146,False
1243,5873,16.0,3.0,11.836746584037883,False
1244,5875,20.0,2.0,12.570715759118084,False
1245,5880,8.0,2.25,11.654425027243928,False
1246,5883,206.0,52.0,14.902859654353673,False
1247,5893,156.0,2.0,14.62483949281363,False
1248,5897,223.0,2.0,14.98215525702421,False
1249,5899,16.0,3.0,12.529893764597828,False
1250,5909,211.0,3.0,14.639159546588377,False
1251,5910,301.0,1.0,14.129414240374583,False
1252,5911,239.0,3.0,14.540621413729612,False
1253,5914,225.0,0.0,14.991083887768513,False
1254,5915,171.0,1.0,14.205821418300761,False
1255,5916,219.0,2.0,15.369520323488757,False
1256,5924,70.0,1.5,14.228943835721616,False
1257,5929,322.0,0.0,15.3495350311085,False
1258,5942,68.0,67.5,14.893103479408309,False
1259,5944,221.0,114.0,14.818995507254586,False
1260,5945,68.0,68.0,14.893103479408309,False
1261,5954,68.0,67.5,14.893103479408309,False
1262,5958,0.0,0.0,,False
1263,5968,68.0,67.0,14.893103479408309,False
1264,5975,68.0,67.0,14.893103479408309,False
1265,5980,68.0,67.0,14.893103479408309,False
1266,5984,68.0,67.0,14.893103479408309,False
1267,5986,0.0,0.0,,False
1268,5989,68.0,67.75,14.893103479408309,False
1269,5990,68.0,67.0,14.893103479408309,False
1270,5991,68.0,67.0,14.893103479408309,False
1271,5993,202.0,11.0,14.883251182965298,False
1272,5995,68.0,67.0,14.893103479408309,False
1273,6011,196.0,52.75,14.69894746496735,False
1274,6016,111.0,48.75,14.466835243670381,False
1275,6025,154.0,1.0,15.305083268537667,False
1276,6026,5.0,1.0,11.877568578558138,False
1277,6033,47.0,1.0,13.830596195382315,False
1278,6039,66.0,1.0,14.457785408150462,True
1279,6051,68.0,0.75,14.487638371300145,False
1280,6060,110.0,1.75,14.275463851356509,False
1281,6067,71.0,1.0,14.243128470713572,False
1282,6075,70.0,1.0,14.005800284407405,False
1283,6076,67.0,23.0,14.185141213063222,False
1284,6089,6.0,0.0,13.158502424020202,False
1285,6094,1.0,0.0,11.366742954792146,False
1286,6096,1.0,0.0,11.366742954792146,False
1287,6100,1.0,0.0,11.366742954792146,False
1288,6112,83.0,38.0,14.399289201468854,False
1289,6125,224.0,27.0,14.21343964918565,False
1290,6131,168.0,50.5,14.881269021761305,True
1291,6136,205.0,2.75,15.303458572810664,True
1292,6137,23.0,2.0,13.115942809601407,False
1293,6143,16.0,0.0,13.446184496471982,False
1294,6147,21.0,6.0,12.801827480081469,False
1295,6151,17.0,7.0,12.002731721512143,False
1296,6156,15.0,1.75,12.688498794774466,False
1297,6157,16.0,4.0,13.040719388363819,False
1298,6161,17.0,2.0,12.408196829620309,False
1299,6168,2.0,1.0,11.366742954792146,False
1300,6173,4.0,2.25,11.366742954792146,False
1301,6174,220.0,215.5,14.680928959464673,False
1302,6188,145.0,4.75,14.957182336092831,False
1303,6195,9.0,1.0,12.177673171008475,False
1304,6197,203.0,96.75,14.88818946460588,False
1305,6199,22.0,18.75,12.666025938922408,True
1306,6202,217.0,154.75,14.954880839104552,False
1307,6204,6.0,1.75,11.772208062900312,False
1308,6205,15.0,7.0,12.688498794774466,False
1309,6206,220.0,216.5,14.968611031916453,False
1310,6210,23.0,13.75,12.422795629041461,False
1311,6214,212.0,203.0,14.931569760236105,False
1312,6215,7.0,3.5,11.70321519141336,False
1313,6225,219.0,8.5,14.676373142928812,False
1314,6227,219.0,8.0,14.964055215380593,False
1315,6232,220.0,197.0,14.680928959464673,False
1316,6233,25.0,5.5,12.793859310432293,False
1317,6239,149.0,8.5,14.578929791509552,False
1318,6255,221.0,20.75,14.818995507254586,True
1319,6256,213.0,202.5,14.782124971446258,False
1320,6263,220.0,4.0,15.374076140024618,False
1321,6267,210.0,1.0,15.615238196841506,False
1322,6274,221.0,1.0,15.66629336764179,False
1323,6275,218.0,12.0,14.805327868525923,False
1324,6283,220.0,2.0,14.968611031916453,True
1325,6284,22.0,1.0,13.071491047030571,False
1326,6285,203.0,2.75,14.600507392154098,False
1327,6293,204.0,198.5,14.893103479408309,False
1328,6300,220.0,216.75,15.150932588710408,False
1329,6304,2.0,1.0,11.366742954792146,False
1330,6312,204.0,198.0,15.298568587516472,True
1331,6317,64.0,0.0,14.42701374948371,False
1332,6318,198.0,26.75,15.045572073052583,False
1333,6323,22.0,1.0,13.359173119482353,False
1334,6330,196.0,2.5,15.035419701588564,False
1335,6338,203.0,2.25,15.070511021399835,False
1336,6346,68.0,67.0,14.893103479408309,False
1337,6351,68.0,67.75,14.893103479408309,False
1338,6355,0.0,0.0,,False
1339,6365,0.0,0.0,,False
1340,6369,0.0,0.0,,False
1341,6374,0.0,0.0,,False
1342,6376,28.0,1.0,13.31265310384746,False
1343,6377,68.0,0.0,14.893103479408309,False
1344,6391,3.0,0.0,11.772208062900312,False
1345,6396,68.0,67.0,14.893103479408309,False
1346,6397,68.0,67.0,14.893103479408309,False
1347,6409,0.0,0.0,,False
1348,6410,0.0,0.0,,False
1349,6420,11.0,5.0,12.666025938922408,True
1350,6423,11.0,5.0,12.378343866470628,False
1351,6425,11.0,3.0,12.378343866470628,True
1352,6428,11.0,1.0,12.378343866470628,True
1353,6432,7.0,5.0,12.21404081517935,False
1354,6434,11.0,3.0,12.378343866470628,True
1355,6438,11.0,4.0,12.378343866470628,True
1356,6442,11.0,7.0,12.378343866470628,False
1357,6444,11.0,1.0,12.666025938922408,True
1358,6453,11.0,1.0,12.378343866470628,True
1359,6458,11.0,7.0,12.378343866470628,True
1360,6460,7.0,5.0,12.21404081517935,False
1361,6462,11.0,6.0,12.378343866470628,True
1362,6465,11.0,7.0,12.378343866470628,True
1363,6466,200.0,26.0,14.873300852112129,False
1364,6473,11.0,7.0,12.378343866470628,True
1365,6477,11.0,7.0,12.666025938922408,True
1366,6478,7.0,5.5,12.21404081517935,True
1367,6484,7.0,4.0,12.21404081517935,True
1368,6485,11.0,7.0,12.666025938922408,True
1369,6486,7.0,4.0,12.21404081517935,True
1370,6487,11.0,7.0,12.378343866470628,True
1371,6489,11.0,1.5,12.378343866470628,True
1372,6490,7.0,4.0,12.21404081517935,True
1373,6491,7.0,5.5,12.21404081517935,False
1374,6492,7.0,1.0,12.21404081517935,True
1375,6493,7.0,5.0,12.21404081517935,True
1376,6495,7.0,1.0,12.21404081517935,True
1377,6496,11.0,6.0,12.378343866470628,False
1378,6498,11.0,6.0,12.378343866470628,False
1379,6502,11.0,3.0,12.378343866470628,False
1380,6503,11.0,7.0,12.378343866470628,False
1381,6514,11.0,1.0,12.378343866470628,True
1382,6517,7.0,4.0,12.21404081517935,True
1383,6519,11.0,3.0,12.378343866470628,True
1384,6533,11.0,7.0,12.378343866470628,True
1385,6545,7.0,0.0,12.619505923287514,True
1386,6547,7.0,4.0,12.21404081517935,True
1387,6549,11.0,6.0,12.378343866470628,True
1388,6562,11.0,7.0,12.378343866470628,True
1389,6567,11.0,7.0,12.378343866470628,True
1390,6569,11.0,1.0,12.378343866470628,True
1391,6570,11.0,1.0,12.378343866470628,True
1392,6571,7.0,5.5,12.21404081517935,True
1393,6573,81.0,13.0,12.716669671741164,False
1394,6587,7.0,1.0,12.21404081517935,True
1395,6588,11.0,1.0,12.378343866470628,True
1396,6590,11.0,6.0,12.378343866470628,False
1397,6593,7.0,7.0,12.619505923287514,True
1398,6597,5.0,1.0,12.283033686666302,True
1399,6603,7.0,4.0,12.21404081517935,True
1400,6607,11.0,1.0,12.378343866470628,True
1401,6615,5.0,1.0,12.283033686666302,True
1402,6616,11.0,3.0,12.378343866470628,True
1403,6621,7.0,6.0,12.21404081517935,True
1404,6623,11.0,1.0,12.666025938922408,True
1405,6624,11.0,1.5,12.378343866470628,True
1406,6627,11.0,1.0,12.378343866470628,True
1407,6628,11.0,3.0,12.378343866470628,True
1408,6631,7.0,1.0,12.619505923287514,True
1409,6633,11.0,1.5,12.378343866470628,True
1410,6635,11.0,1.0,12.666025938922408,False
1411,6637,11.0,3.0,12.378343866470628,True
1412,6640,7.0,5.5,12.21404081517935,True
1413,6641,11.0,3.0,12.378343866470628,True
1414,6642,11.0,1.0,12.378343866470628,False
1415,6647,7.0,1.0,12.21404081517935,True
1416,6656,217.0,54.0,15.137202395898505,False
1417,6658,11.0,5.0,12.378343866470628,True
1418,6660,11.0,1.0,12.378343866470628,False
1419,6661,7.0,1.0,12.21404081517935,True
1420,6662,11.0,1.0,12.378343866470628,False
1421,6669,7.0,5.5,12.21404081517935,True
1422,6670,7.0,4.0,12.21404081517935,True
1423,6671,7.0,5.5,12.21404081517935,False
1424,6672,7.0,0.25,12.21404081517935,True
1425,6676,11.0,5.0,12.378343866470628,True
1426,6680,7.0,0.25,12.21404081517935,True
1427,6681,7.0,4.0,12.21404081517935,True
1428,6685,11.0,2.0,12.378343866470628,True
1429,6689,11.0,1.5,12.378343866470628,True
1430,6694,11.0,6.0,12.378343866470628,True
1431,6696,11.0,5.5,12.378343866470628,True
1432,6702,7.0,5.0,12.21404081517935,True
1433,6709,11.0,4.0,12.378343866470628,False
1434,6716,11.0,1.0,12.378343866470628,True
1435,6717,11.0,1.5,12.378343866470628,True
1436,6718,11.0,5.0,12.378343866470628,True
1437,6721,7.0,1.0,12.21404081517935,False
1438,6722,7.0,1.0,12.21404081517935,True
1439,6723,11.0,3.0,12.378343866470628,False
1440,6725,7.0,5.0,12.21404081517935,False
1441,6731,11.0,1.0,12.666025938922408,True
1442,6733,11.0,1.0,12.378343866470628,False
1443,6734,11.0,5.0,12.378343866470628,True
1444,6737,7.0,1.0,12.21404081517935,True
1445,6738,11.0,4.0,12.378343866470628,True
1446,6743,11.0,3.0,12.378343866470628,True
1447,6746,11.0,1.0,12.378343866470628,True
1448,6757,81.0,10.0,12.716669671741164,False
1449,6758,81.0,12.0,12.716669671741164,False
1450,6764,81.0,10.0,12.716669671741164,False
1451,6765,81.0,10.0,12.716669671741164,False
1452,6768,70.0,12.0,12.619505923287514,False
1453,6769,81.0,10.0,12.716669671741164,False
1454,6771,81.0,10.0,12.716669671741164,False
1455,6772,70.0,10.0,12.619505923287514,False
1456,6775,81.0,12.0,12.716669671741164,False
1457,6785,81.0,12.0,12.716669671741164,False
1458,6786,81.0,10.0,12.716669671741164,False
1459,6791,81.0,12.0,12.716669671741164,False
1460,6797,11.0,1.5,12.378343866470628,True
1461,6801,11.0,4.0,12.378343866470628,True
1462,6804,11.0,7.0,12.378343866470628,True
1463,6807,11.0,7.0,12.378343866470628,False
1464,6810,11.0,4.0,12.378343866470628,True
1465,6811,11.0,4.0,12.378343866470628,False
1466,6814,11.0,1.5,12.378343866470628,True
1467,6815,22.0,1.0,13.359173119482353,False
1468,6820,11.0,6.0,12.378343866470628,True
1469,6825,332.0,154.25,15.38011845448058,False
1470,6831,65.0,1.75,14.154835863567893,False
1471,6833,65.0,12.25,13.931692312253684,False
1472,6837,68.0,1.0,14.487638371300145,False
1473,6842,17.0,2.0,12.408196829620309,False
1474,6846,217.0,119.5,14.954880839104552,False
1475,6864,205.0,64.0,14.8979934647025,False
1476,6870,222.0,0.0,15.159982424230327,False
1477,6871,266.0,2.5,15.340801351139746,False
1478,6876,69.0,65.0,13.991411546955305,False
1479,6877,70.0,2.0,14.228943835721616,False
1480,6878,221.0,0.0,14.973146187081845,False
1481,6892,68.0,0.0,14.893103479408309,False
1482,6900,7.0,5.0,12.21404081517935,True
1483,6901,7.0,5.5,12.21404081517935,True
1484,6902,11.0,7.0,12.378343866470628,True
1485,6907,7.0,5.0,12.21404081517935,False
1486,6908,11.0,3.0,12.378343866470628,True
1487,6909,11.0,5.0,12.378343866470628,True
1488,6914,11.0,5.5,12.378343866470628,True
1489,6916,11.0,3.0,12.378343866470628,True
1490,6918,7.0,4.0,12.21404081517935,True
1491,6920,11.0,3.0,12.378343866470628,True
1492,6923,7.0,1.0,12.21404081517935,True
1493,6926,11.0,6.0,12.378343866470628,True
1494,6931,11.0,3.0,12.378343866470628,True
1495,6933,11.0,0.75,12.378343866470628,True
1496,6934,11.0,5.5,12.378343866470628,True
1497,6943,81.0,10.0,12.716669671741164,False
1498,6950,11.0,1.0,12.378343866470628,True
1499,6959,11.0,5.0,12.378343866470628,True
1500,6964,28.0,25.0,14.005800284407405,False
1501,6966,18.0,1.75,12.647676800254212,True
1502,6969,65.0,1.0,14.442517936019675,True
1503,6971,68.0,1.0,14.487638371300145,False
1504,6972,218.0,200.75,14.6717964759014,False
1505,6981,1.0,1.0,11.366742954792146,False
1506,6992,220.0,9.25,15.374076140024618,False
1507,6993,35.0,1.5,13.53579665516167,True
1508,6994,11.0,6.0,12.378343866470628,True
1509,7017,81.0,10.0,12.716669671741164,False
1510,7020,11.0,5.0,12.378343866470628,False
1511,7025,11.0,1.0,12.378343866470628,True
1512,7028,223.0,3.25,14.828004577196952,False
1513,7032,1.0,0.0,11.366742954792146,False
1514,7035,3.0,1.0,11.772208062900312,False
1515,7043,0.0,0.0,,False
1516,7046,11.0,6.0,12.378343866470628,True
1517,7049,7.0,1.0,12.21404081517935,True
1518,7061,65.0,1.75,14.154835863567893,False
1519,7063,6.0,2.0,12.059890135352092,False
1520,7074,7.0,4.0,12.21404081517935,True
1521,7087,7.0,4.0,12.21404081517935,True
1522,7090,7.0,1.0,12.21404081517935,True
1523,7094,7.0,1.0,12.21404081517935,True
1524,7102,15.0,2.25,12.976180867226248,False
1525,7107,7.0,4.0,12.21404081517935,True
1526,7108,11.0,1.0,12.378343866470628,False
1527,7110,81.0,12.0,12.716669671741164,False
1528,7118,11.0,3.0,12.666025938922408,False
1529,7119,11.0,1.0,12.378343866470628,True
1530,7120,11.0,3.0,12.378343866470628,True
1531,7126,207.0,4.75,14.753551599002202,False
1532,7134,7.0,7.0,12.21404081517935,True
1533,7135,11.0,3.0,12.378343866470628,True
1534,7139,7.0,1.0,12.21404081517935,True
1535,7145,13.0,2.5,12.322254399819583,False
1536,7146,0.0,0.0,,False
1537,7147,11.0,4.0,12.378343866470628,True
1538,7154,24.0,2.0,13.158502424020202,False
1539,7157,11.0,7.0,12.378343866470628,True
1540,7159,204.0,0.0,14.893103479408309,False
1541,7165,11.0,6.0,12.378343866470628,False
1542,7171,11.0,3.0,12.378343866470628,True
1543,7175,68.0,68.0,14.893103479408309,False
1544,7178,66.0,6.0,14.170103335698682,False
1545,7184,11.0,3.0,12.666025938922408,False
1546,7185,11.0,1.0,12.378343866470628,True
1547,7187,14.0,2.0,12.21404081517935,False
1548,7188,220.0,204.0,15.150932588710408,True
1549,7189,7.0,4.0,12.21404081517935,True
1550,7190,11.0,1.0,12.666025938922408,True
1551,7191,11.0,3.0,12.378343866470628,True
1552,7194,205.0,6.0,14.8979934647025,True
1553,7195,211.0,167.5,14.92684161904016,True
1554,7196,199.0,1.0,15.27375341839675,True
1555,7198,200.0,85.75,15.278765960220293,False
1556,7205,11.0,7.0,12.378343866470628,True
1557,7210,110.0,33.0,15.374076140024618,True
1558,7216,214.0,117.5,14.786808820758685,False
1559,7218,7.0,5.0,12.21404081517935,True
1560,7220,110.0,62.0,14.680928959464673,True
1561,7222,7.0,5.0,12.21404081517935,True
1562,7226,70.0,3.75,13.82347872761345,False
1563,7232,253.0,65.0,15.108372974291612,False
1564,7236,211.0,203.0,14.7726909392129,False
1565,7240,15.0,2.5,12.688498794774466,True
1566,7242,7.0,5.0,12.21404081517935,True
1567,7253,7.0,5.0,12.21404081517935,True
1568,7260,11.0,5.0,12.666025938922408,True
1569,7265,220.0,199.0,14.814460352089196,False
1570,7268,23.0,3.0,13.403624882053187,False
1571,7271,204.0,50.0,14.893103479408309,False
1572,7273,217.0,68.0,14.954880839104552,True
1573,7278,7.0,2.0,11.926358742727569,True
1574,7283,218.0,15.0,14.95947854835318,True
1575,7285,203.0,1.0,15.986801753273989,True
1576,7304,210.0,49.25,15.104412573075516,False
1577,7305,221.0,1.0,14.818995507254586,False
1578,7308,207.0,1.75,15.313167386937625,False
1579,7310,11.0,0.5,12.666025938922408,True
1580,7312,11.0,5.0,12.378343866470628,True
1581,7317,11.0,5.0,12.666025938922408,True
1582,7319,7.0,6.5,12.21404081517935,True
1583,7322,11.0,7.0,12.378343866470628,True
1584,7326,11.0,6.5,12.378343866470628,True
1585,7334,11.0,5.0,12.378343866470628,True
1586,7337,154.0,6.0,14.794257644771676,False
1587,7339,221.0,15.0,14.818995507254586,False
1588,7342,207.0,203.0,15.090023835623416,True
1589,7346,11.0,1.0,12.378343866470628,True
1590,7350,220.0,163.75,15.150932588710408,False
1591,7356,5.0,2.0,12.283033686666302,True
1592,7358,218.0,4.0,14.95947854835318,False
1593,7359,220.0,202.75,14.814460352089196,False
1594,7360,7.0,1.0,12.21404081517935,True
1595,7364,11.0,4.0,12.378343866470628,True
1596,7365,11.0,4.0,12.378343866470628,True
1597,7370,7.0,6.0,12.619505923287514,True
1598,7373,1.0,0.0,11.366742954792146,False
1599,7389,210.0,196.5,14.63440894382978,True
1600,7391,5.0,0.0,12.283033686666302,False
1601,7395,12.0,1.0,12.465355243460257,True
1602,7400,6.0,5.0,12.059890135352092,False
1603,7401,9.0,0.0,12.87082035156842,True
1604,7404,4.0,2.0,11.654425027243928,True
1605,7408,23.0,16.0,12.556327021665984,False
1606,7410,16.0,5.0,12.529893764597828,True
1607,7415,206.0,8.5,14.902859654353673,False
1608,7423,65.0,3.0,14.154835863567893,False
1609,7424,206.0,3.0,15.308324762461837,True
1610,7428,2.0,1.0,11.366742954792146,False
1611,7429,224.0,204.0,15.168951094213087,False
1612,7432,11.0,5.0,12.378343866470628,True
1613,7436,5.0,1.0,12.283033686666302,True
1614,7437,7.0,5.0,12.21404081517935,True
1615,7439,11.0,7.0,12.378343866470628,True
1616,7440,11.0,5.0,12.378343866470628,True
1617,7441,11.0,7.0,12.378343866470628,True
1618,7445,7.0,5.0,12.21404081517935,True
1619,7449,203.0,40.0,14.88818946460588,True
1620,7450,11.0,5.0,12.378343866470628,True
1621,7455,11.0,2.0,12.378343866470628,True
1622,7456,11.0,4.0,12.378343866470628,True
1623,7460,7.0,7.0,12.21404081517935,True
1624,7463,11.0,1.0,12.378343866470628,True
1625,7464,7.0,1.75,12.619505923287514,False
1626,7466,11.0,2.0,12.378343866470628,True
1627,7467,11.0,2.5,12.378343866470628,True
1628,7469,7.0,2.0,12.21404081517935,False
1629,7472,11.0,6.0,12.378343866470628,True
1630,7473,11.0,4.0,12.378343866470628,True
1631,7474,7.0,2.0,12.21404081517935,True
1632,7478,11.0,1.0,12.378343866470628,False
1633,7481,11.0,2.5,12.378343866470628,True
1634,7483,11.0,5.0,12.666025938922408,False
1635,7486,7.0,7.0,12.21404081517935,True
1636,7487,11.0,7.0,12.666025938922408,True
1637,7492,11.0,1.0,12.378343866470628,True
1638,7499,21.0,5.0,13.02497103139568,False
1639,7502,380.0,2.0,15.920619846392688,True
1640,7506,11.0,5.0,12.378343866470628,True
1641,7519,7.0,2.0,12.21404081517935,True
1642,7523,11.0,1.5,12.378343866470628,True
1643,7524,11.0,2.0,12.378343866470628,True
1644,7533,11.0,1.0,12.378343866470628,True
1645,7538,7.0,5.0,12.21404081517935,False
1646,7541,11.0,7.0,12.378343866470628,True
1647,7543,7.0,5.0,12.21404081517935,True
1648,7551,206.0,87.5,14.748708974526414,False
1649,7560,28.0,25.0,14.005800284407405,False
1650,7561,4.0,1.0,12.059890135352092,True
1651,7565,224.0,153.5,14.69894746496735,False
1652,7568,216.0,27.0,15.132583450042212,False
1653,7569,65.0,2.0,14.442517936019675,False
1654,7571,11.0,5.0,12.378343866470628,True
1655,7580,256.0,51.0,14.609335306277664,False
1656,7581,219.0,183.0,14.558590107272428,False
1657,7586,212.0,1.0,15.62471694079605,False
1658,7591,232.0,199.0,14.73403878477862,False
1659,7592,65.0,2.0,14.442517936019675,False
1660,7593,12.0,3.0,12.465355243460257,True
1661,7594,155.0,5.0,14.800730159277293,True
1662,7595,267.0,188.0,15.008081464137083,True
1663,7601,4.0,1.0,11.366742954792146,True
1664,7603,6.0,1.0,11.549064511586101,True
1665,7614,3.0,1.0,11.772208062900312,True
1666,7620,205.0,4.0,15.080315021496455,True
1667,7623,220.0,4.0,15.150932588710408,False
1668,7624,3.0,0.75,11.366742954792146,True
1669,7631,205.0,196.0,14.743842784875241,False
1670,7634,204.0,2.0,15.075425036202263,True
1671,7635,65.0,2.5,14.442517936019675,False
1672,7636,221.0,182.0,14.567681078973681,False
1673,7643,11.0,2.0,12.666025938922408,True
1674,7647,11.0,1.0,12.666025938922408,True
1675,7650,11.0,2.0,12.378343866470628,True
1676,7658,7.0,5.0,12.21404081517935,True
1677,7659,7.0,5.0,12.21404081517935,True
1678,7664,11.0,4.0,12.378343866470628,True
1679,7671,7.0,5.0,12.21404081517935,True
1680,7673,7.0,1.0,12.21404081517935,True
1681,7675,11.0,4.0,12.666025938922408,True
1682,7678,11.0,4.0,12.378343866470628,True
1683,7697,73.0,0.0,14.964055215380593,False
1684,7701,221.0,202.0,14.973146187081845,False
1685,7714,7.0,6.5,12.21404081517935,True
1686,7720,11.0,7.0,12.378343866470628,True
1687,7722,11.0,7.0,12.378343866470628,True
1688,7724,7.0,1.0,12.21404081517935,False
1689,7729,7.0,6.5,12.21404081517935,True
1690,7734,207.0,1.0,15.313167386937625,False
1691,7742,11.0,2.0,12.378343866470628,True
1692,7753,198.0,1.5,15.045572073052583,False
1693,7760,219.0,216.0,15.369520323488757,False
1694,7770,221.0,13.0,14.818995507254586,False
1695,7774,7.0,2.0,11.70321519141336,False
1696,7783,6.0,1.5,11.549064511586101,False
1697,7784,4.0,1.0,11.366742954792146,False
1698,7793,218.0,24.0,14.44865292458719,False
1699,7798,211.0,128.25,14.639159546588377,False
1700,7799,332.0,2.0,14.974653346372417,False
1701,7801,203.0,1.0,15.293654572714043,False
1702,7808,233.0,11.0,15.208343495923748,False
1703,7840,68.0,68.0,14.893103479408309,False
1704,7845,68.0,67.0,14.893103479408309,False
1705,7856,0.0,0.0,,False
1706,7858,68.0,67.0,14.893103479408309,False
1707,7872,68.0,68.0,14.893103479408309,False
1708,7875,68.0,68.0,14.893103479408309,False
1709,7878,197.0,3.0,14.858187214302081,False
1710,7879,4.0,4.0,12.059890135352092,False
1711,7883,221.0,148.5,14.973146187081845,False
1712,7887,220.0,202.0,14.814460352089196,False
1713,7892,5.0,1.0,11.877568578558138,False
1714,7894,69.0,1.0,14.214555098269516,False
1715,7900,65.0,2.0,14.847983044127838,False
1716,7904,70.0,48.0,14.228943835721616,True
1717,7908,66.0,49.0,13.764638227590517,False
1718,7913,217.0,147.0,14.954880839104552,False
1719,7915,4.0,1.0,12.059890135352092,False
1720,7917,0.0,0.0,,False
1721,7925,110.0,48.25,14.457785408150462,False
1722,7933,54.0,1.75,13.563967532128366,False
1723,7951,109.0,1.0,14.44865292458719,False
1724,7957,1.0,0.0,11.366742954792146,False
1725,7965,8.0,4.0,11.836746584037883,False
1726,7966,54.0,1.0,13.969432640236532,False
1727,7968,7.0,4.0,11.70321519141336,False
1728,7969,7.0,1.0,11.926358742727569,True
1729,7972,66.0,1.0,14.170103335698682,False
1730,7981,32.0,1.0,14.139331677031928,False
1731,7982,111.0,1.0,14.466835243670381,False
1732,7983,68.0,1.0,13.976812747534153,False
1733,7985,68.0,2.0,13.7944911907402,False
1734,7987,68.0,1.0,13.976812747534153,False
1735,7993,66.0,45.0,14.170103335698682,False
1736,7994,5.0,3.0,11.877568578558138,False
1737,7996,70.0,2.0,14.005800284407405,False
1738,8000,45.0,1.0,14.074793155894357,False
1739,8003,47.0,1.0,14.118278267834096,False
1740,8004,68.0,1.0,14.199956298848363,False
1741,8005,5.0,1.0,11.877568578558138,False
1742,8010,4.0,0.0,12.059890135352092,False
1743,8013,0.0,0.0,,False
1744,8016,0.0,0.0,,False
1745,8022,232.0,0.0,15.714868037790348,False
1746,8023,203.0,1.0,15.581336645165825,False
1747,8027,54.0,0.0,14.257114712688312,False
1748,8035,4.0,3.0,11.654425027243928,False
1749,8038,112.0,2.5,14.475803913653142,False
1750,8044,6.0,2.0,11.772208062900312,True
1751,8046,200.0,3.0,15.566448032672074,False
1752,8047,218.0,74.0,15.141800105147135,False
1753,8048,197.0,195.5,15.040508771096036,False
1754,8054,223.0,198.0,14.828004577196952,False
1755,8055,200.0,2.0,15.278765960220293,False
1756,8065,139.0,1.0,15.202604599254729,True
1757,8072,205.0,200.0,14.8979934647025,False
1758,8082,8.0,1.0,12.059890135352092,False
1759,8085,16.0,1.75,12.753037315912037,False
1760,8087,13.0,7.0,12.322254399819583,False
1761,8090,3.0,2.0,11.366742954792146,False
1762,8093,4.0,2.0,11.366742954792146,False
1763,8095,4.0,1.0,11.654425027243928,False
1764,8103,15.0,11.0,12.283033686666302,False
1765,8110,8.0,2.5,12.059890135352092,False
1766,8111,25.0,1.0,13.199324418540456,False
1767,8121,16.0,14.0,12.529893764597828,True
1768,8130,220.0,155.0,14.814460352089196,False
1769,8144,219.0,14.0,15.146376772174547,True
1770,8145,217.0,151.0,14.800730159277293,True
1771,8146,221.0,17.0,14.973146187081845,False
1772,8147,228.0,4.0,15.004329114518534,False
1773,8151,203.0,2.0,15.070511021399835,True
1774,8161,217.0,4.0,14.954880839104552,False
1775,8168,224.0,5.0,14.986629537419132,False
1776,8175,222.0,15.5,14.977660867436372,True
1777,8178,16.0,2.0,12.529893764597828,True
1778,8179,218.0,20.0,14.95947854835318,True
1779,8181,220.0,19.5,14.680928959464673,False
1780,8183,14.0,3.0,12.619505923287514,False
1781,8191,227.0,3.0,14.999933503045495,False
1782,8195,217.0,16.0,15.137202395898505,False
1783,8197,219.0,15.0,15.369520323488757,True
1784,8200,7.0,0.75,11.926358742727569,False
1785,8215,203.0,4.0,14.114999576372398,False
1786,8219,198.0,41.0,15.268715624366791,False
1787,8228,206.0,202.0,14.615177581901893,False
1788,8229,207.0,2.5,14.907702278829461,False
1789,8235,224.0,215.5,14.293482356859187,False
1790,8241,204.0,1.25,14.73895279958105,False
1791,8250,336.0,143.0,15.797559753635461,False
1792,8251,70.0,1.0,14.228943835721616,False
1793,8253,2.0,0.0,11.366742954792146,False
1794,8255,198.0,3.0,15.045572073052583,True
1795,8256,206.0,89.0,14.748708974526414,False
1796,8258,204.0,3.0,15.586250659968254,False
1797,8263,22.0,3.0,12.848347495716363,True
1798,8265,203.0,197.75,14.88818946460588,False
1799,8267,3.0,3.0,11.772208062900312,False
1800,8270,39.0,1.0,13.931692312253684,True
1801,8277,4.0,1.0,11.366742954792146,False
1802,8287,197.0,4.0,15.040508771096036,False
1803,8300,18.0,0.0,13.158502424020202,False
1804,8307,221.0,21.5,14.056855455207689,False
